id,path,meta
wtq_train_05697,train_tables/wtq_train_05697.csv,"{'question': 'which cfl team has the most picks in round four?', 'answers': ['Montreal Alouettes']}"
wtq_train_05698,train_tables/wtq_train_05698.csv,"{'question': 'what is the total enrollment when you add brown university and union college?', 'answers': ['9,844']}"
wtq_train_05699,train_tables/wtq_train_05699.csv,"{'question': 'when was the last wimbledon won?', 'answers': ['1974']}"
wtq_train_05700,train_tables/wtq_train_05700.csv,"{'question': 'how many people live in tortona?', 'answers': ['27476']}"
wtq_train_05701,train_tables/wtq_train_05701.csv,"{'question': 'which competitor received the saem score as sandra haynie?', 'answers': ['JoAnne Carner']}"
wtq_train_05702,train_tables/wtq_train_05702.csv,"{'question': 'what is the date after number 4?', 'answers': ['30 January 1918 @ 1000 hours']}"
wtq_train_05703,train_tables/wtq_train_05703.csv,"{'question': 'how many times was 1st position achieved?', 'answers': ['3']}"
wtq_train_05704,train_tables/wtq_train_05704.csv,"{'question': 'what week had the most attendance?', 'answers': ['15']}"
wtq_train_05705,train_tables/wtq_train_05705.csv,"{'question': 'gresik hosted in 2010. who hosted the previous year?', 'answers': ['Nakhon Pathom']}"
wtq_train_05706,train_tables/wtq_train_05706.csv,"{'question': 'what team did coy play for after he played for buffalo?', 'answers': ['ATL']}"
wtq_train_05707,train_tables/wtq_train_05707.csv,"{'question': 'in the month of december 1917, what confirmed victory location came before asiago?', 'answers': [""Val d'Assa""]}"
wtq_train_05708,train_tables/wtq_train_05708.csv,"{'question': 'how many total goals did the flyers score in the 1973-74 season?', 'answers': ['273']}"
wtq_train_05709,train_tables/wtq_train_05709.csv,"{'question': 'which location has more total km, kelsterbach or stadion?', 'answers': ['Kelsterbach']}"
wtq_train_05710,train_tables/wtq_train_05710.csv,"{'question': 'how many different cities are the listed churches in?', 'answers': ['7']}"
wtq_train_05711,train_tables/wtq_train_05711.csv,"{'question': 'how many consecutive wins did the team have in the regular season?', 'answers': ['9']}"
wtq_train_05712,train_tables/wtq_train_05712.csv,"{'question': 'which country has the most people?', 'answers': ['France']}"
wtq_train_05713,train_tables/wtq_train_05713.csv,"{'question': 'what is the total number of wins by the given home team?', 'answers': ['9']}"
wtq_train_05714,train_tables/wtq_train_05714.csv,"{'question': 'how long did the 2010 clippers pre-season last?', 'answers': ['14 days']}"
wtq_train_05715,train_tables/wtq_train_05715.csv,"{'question': 'what is the name of the first player on this chart?', 'answers': ['Larry Nelson']}"
wtq_train_05716,train_tables/wtq_train_05716.csv,"{'question': 'what is the first city/town/village listed in the table?', 'answers': ['Naruto']}"
wtq_train_05717,train_tables/wtq_train_05717.csv,"{'question': 'which years saw the release of three singles?', 'answers': ['1969', '1983', '1984']}"
wtq_train_05718,train_tables/wtq_train_05718.csv,"{'question': 'was each tournament on a hard surface?', 'answers': ['no']}"
wtq_train_05719,train_tables/wtq_train_05719.csv,"{'question': 'how many episodes of sailor moon did not have an english air date?', 'answers': ['5']}"
wtq_train_05720,train_tables/wtq_train_05720.csv,"{'question': 'lit the total number of wins listed from the various drivers?', 'answers': ['16']}"
wtq_train_05721,train_tables/wtq_train_05721.csv,"{'question': 'how many consecutive years did the seattle sounders not qualify for the open cup?', 'answers': ['7']}"
wtq_train_05722,train_tables/wtq_train_05722.csv,"{'question': 'which driver completed the least number of laps?', 'answers': ['Emerson Fittipaldi']}"
wtq_train_05723,train_tables/wtq_train_05723.csv,"{'question': 'what year is the first appearance of the platform ps1?', 'answers': ['1992']}"
wtq_train_05724,train_tables/wtq_train_05724.csv,"{'question': 'which 1990 southern miss golden eagles football game had the most people in attendance?', 'answers': ['November 10']}"
wtq_train_05725,train_tables/wtq_train_05725.csv,"{'question': 'what were the number of wins in april?', 'answers': ['18']}"
wtq_train_05726,train_tables/wtq_train_05726.csv,"{'question': 'which ruler is not king or marquis?', 'answers': ['Wen II']}"
wtq_train_05727,train_tables/wtq_train_05727.csv,"{'question': 'how many lines exist in total?', 'answers': ['7']}"
wtq_train_05728,train_tables/wtq_train_05728.csv,"{'question': 'was the total number of students testing the greatest in 2008 or 2013?', 'answers': ['2013']}"
wtq_train_05729,train_tables/wtq_train_05729.csv,"{'question': 'who is the first golfer not from the united states to finish in the top 10?', 'answers': ['Greg Norman']}"
wtq_train_05730,train_tables/wtq_train_05730.csv,"{'question': 'adam lyth has the lowest strike rate listed, who has the next lowest strike rate listed?', 'answers': ['David Wainwright']}"
wtq_train_05731,train_tables/wtq_train_05731.csv,"{'question': 'what is the number of clubs that were founded after 1950?', 'answers': ['5']}"
wtq_train_05732,train_tables/wtq_train_05732.csv,"{'question': 'which college was the most attended by players?', 'answers': ['Ohio State']}"
wtq_train_05733,train_tables/wtq_train_05733.csv,"{'question': 'name all the boats laid down after may 1945.', 'answers': ['Ha-217', 'Ha-218', 'Ha-219', 'Ha-224', 'Ha-225', 'Ha-226', 'Ha-227', 'Ha-228', 'Ha-229', 'Ha-230', 'Ha-231', 'Ha-232', 'Ha-233', 'Ha-235', 'Ha-236', 'Ha-237', 'Ha-238', 'Ha-239', 'Ha-240', 'Ha-246', 'Ha-247']}"
wtq_train_05734,train_tables/wtq_train_05734.csv,"{'question': 'how many years did this team become league champion?', 'answers': ['2']}"
wtq_train_05735,train_tables/wtq_train_05735.csv,"{'question': 'which nations did not win any silver medals?', 'answers': ['Antigua and Barbuda', 'Suriname', 'Cayman Islands', 'Saint Kitts and Nevis']}"
wtq_train_05736,train_tables/wtq_train_05736.csv,"{'question': 'what was the last year that the gore hundred was below 10,000?', 'answers': ['1821']}"
wtq_train_05737,train_tables/wtq_train_05737.csv,"{'question': 'what is the total number of points scored by this team this season?', 'answers': ['94']}"
wtq_train_05738,train_tables/wtq_train_05738.csv,"{'question': 'what mayor of anglet town served for the same number of years as daubin?', 'answers': ['Alain Lamassoure']}"
wtq_train_05739,train_tables/wtq_train_05739.csv,"{'question': 'which landmark was built del e., webb construction company and was also designed to resemble an enlisted aviator badge?', 'answers': ['Demountable Hangar']}"
wtq_train_05740,train_tables/wtq_train_05740.csv,"{'question': 'how many crime thrillers were released in this category in this year?', 'answers': ['2']}"
wtq_train_05741,train_tables/wtq_train_05741.csv,"{'question': 'name one of the painters that was last in rank for color.', 'answers': ['Pietro Testa']}"
wtq_train_05742,train_tables/wtq_train_05742.csv,"{'question': 'which single(s) had the highest uk singles chart position?', 'answers': ['""Melting Pot""', '""The Banner Man""']}"
wtq_train_05743,train_tables/wtq_train_05743.csv,"{'question': 'which is the last city listed alphabetically?', 'answers': ['Azor']}"
wtq_train_05744,train_tables/wtq_train_05744.csv,"{'question': 'how many gold medals have been won by racers from japan?', 'answers': ['2']}"
wtq_train_05745,train_tables/wtq_train_05745.csv,"{'question': 'how many matches took place in the u.s.?', 'answers': ['7']}"
wtq_train_05746,train_tables/wtq_train_05746.csv,"{'question': 'which magazine was founded the earliest?', 'answers': ['Computer and Video Games', 'Computer Gaming World', 'Electronic Games']}"
wtq_train_05747,train_tables/wtq_train_05747.csv,"{'question': 'who was the last flag bearer for georgia?', 'answers': ['Nino Salukvadze']}"
wtq_train_05748,train_tables/wtq_train_05748.csv,"{'question': 'how many parishes were founded before 1900?', 'answers': ['4']}"
wtq_train_05749,train_tables/wtq_train_05749.csv,"{'question': 'how many were held in the us?', 'answers': ['2']}"
wtq_train_05750,train_tables/wtq_train_05750.csv,"{'question': 'which is older, 68 west walk or leaden hall?', 'answers': ['68 West Walk']}"
wtq_train_05751,train_tables/wtq_train_05751.csv,"{'question': 'how many of these cars are operational?', 'answers': ['12']}"
wtq_train_05752,train_tables/wtq_train_05752.csv,"{'question': 'what are number of friendly competitions that took place in which the score was 4-1?', 'answers': ['1']}"
wtq_train_05753,train_tables/wtq_train_05753.csv,"{'question': 'when was the last recorded opening date of an observatory?', 'answers': ['1938']}"
wtq_train_05754,train_tables/wtq_train_05754.csv,"{'question': 'does churchill united have more or less titles than falcons 2000?', 'answers': ['More']}"
wtq_train_05755,train_tables/wtq_train_05755.csv,"{'question': 'whose name is listed before chris ashton?', 'answers': ['Karmichael Hunt']}"
wtq_train_05756,train_tables/wtq_train_05756.csv,"{'question': 'which city has the largest number of people in camarines sur?', 'answers': ['Naga City']}"
wtq_train_05757,train_tables/wtq_train_05757.csv,"{'question': 'what was the date of the first international goal?', 'answers': ['24 December 2005']}"
wtq_train_05758,train_tables/wtq_train_05758.csv,"{'question': 'who played the most amount of matches?', 'answers': ['Archie Thompson']}"
wtq_train_05759,train_tables/wtq_train_05759.csv,"{'question': 'what games featured the fewest participating nations?', 'answers': ['1904 Summer Olympics']}"
wtq_train_05760,train_tables/wtq_train_05760.csv,"{'question': 'what are the number of times antonov is listed as the manufacturer?', 'answers': ['8']}"
wtq_train_05761,train_tables/wtq_train_05761.csv,"{'question': 'what was the time of the last finisher?', 'answers': ['32.26']}"
wtq_train_05762,train_tables/wtq_train_05762.csv,"{'question': 'what opponent was the only game that resulted in a tie?', 'answers': ['Rice']}"
wtq_train_05763,train_tables/wtq_train_05763.csv,"{'question': 'number of official middle-earth video games before the year 2000.', 'answers': ['9']}"
wtq_train_05764,train_tables/wtq_train_05764.csv,"{'question': 'what are the number of times newcastle united is listed as an opponent on this chart?', 'answers': ['2']}"
wtq_train_05765,train_tables/wtq_train_05765.csv,"{'question': 'who was the driver for the t-bird that finished first?', 'answers': ['Jimmy Spencer']}"
wtq_train_05766,train_tables/wtq_train_05766.csv,"{'question': 'how many total points did russia win in this competition?', 'answers': ['119']}"
wtq_train_05767,train_tables/wtq_train_05767.csv,"{'question': 'according to usgs estimates of mine production, what was the total estimated mine production of niobium minerals from the nation of brazil in 2006?', 'answers': ['40,000']}"
wtq_train_05768,train_tables/wtq_train_05768.csv,"{'question': 'who was picked after patrick murphy?', 'answers': ['Dwight Helminen']}"
wtq_train_05769,train_tables/wtq_train_05769.csv,"{'question': 'the title ""swat 4"" shared the same developer as what other title?', 'answers': ['SWAT 4: The Stetchkov Syndicate']}"
wtq_train_05770,train_tables/wtq_train_05770.csv,"{'question': 'how many seasons lasted more than 100 days?', 'answers': ['4']}"
wtq_train_05771,train_tables/wtq_train_05771.csv,"{'question': 'what was the number of winners from argentina?', 'answers': ['1']}"
wtq_train_05772,train_tables/wtq_train_05772.csv,"{'question': 'how many miss pokhara selections finished below 2nd runner up since 1995?', 'answers': ['5']}"
wtq_train_05773,train_tables/wtq_train_05773.csv,"{'question': 'how many more bubas bison were released than copris hispanus linnaeus?', 'answers': ['1319']}"
wtq_train_05774,train_tables/wtq_train_05774.csv,"{'question': 'who shot the best 73 m', 'answers': ['Hereford']}"
wtq_train_05775,train_tables/wtq_train_05775.csv,"{'question': 'what is the number of greek ministers of development that were members of the new democracy party?', 'answers': ['3']}"
wtq_train_05776,train_tables/wtq_train_05776.csv,"{'question': 'which track was longer in length,""turn me up"" or ""make me feel""?', 'answers': ['Turn Me Up']}"
wtq_train_05777,train_tables/wtq_train_05777.csv,"{'question': 'list the number of fukuoka marathons.', 'answers': ['2']}"
wtq_train_05778,train_tables/wtq_train_05778.csv,"{'question': 'what is the difference in grams of water between 100g of wheat and 100g of rice?', 'answers': ['1']}"
wtq_train_05779,train_tables/wtq_train_05779.csv,"{'question': 'was the asian population in 2005 more or less than it was in 2000?', 'answers': ['more']}"
wtq_train_05780,train_tables/wtq_train_05780.csv,"{'question': 'which country has the most uninominal deputies', 'answers': ['La Paz', 'Santa Cruz']}"
wtq_train_05781,train_tables/wtq_train_05781.csv,"{'question': 'what is the last treaty morocco ratified?', 'answers': ['International Convention for the Protection of All Persons from Enforced Disappearance']}"
wtq_train_05782,train_tables/wtq_train_05782.csv,"{'question': 'how many competitions has anton lyuboslavskiy been in?', 'answers': ['11']}"
wtq_train_05783,train_tables/wtq_train_05783.csv,"{'question': 'was strosacker hall or presidents house made in 1965?', 'answers': ['Strosacker Hall']}"
wtq_train_05784,train_tables/wtq_train_05784.csv,"{'question': 'how many finished above frnchitti?', 'answers': ['6']}"
wtq_train_05785,train_tables/wtq_train_05785.csv,"{'question': 'which jurisdiction has the most courthouses?', 'answers': ['S.D. Miss.']}"
wtq_train_05786,train_tables/wtq_train_05786.csv,"{'question': 'did john howard serve as prime minister for more or less time than julia gillard?', 'answers': ['more']}"
wtq_train_05787,train_tables/wtq_train_05787.csv,"{'question': 'how many athletes finished the race in less than 5:00:00?', 'answers': ['3']}"
wtq_train_05788,train_tables/wtq_train_05788.csv,"{'question': 'how many titles were released before, but not including, 1988?', 'answers': ['53']}"
wtq_train_05789,train_tables/wtq_train_05789.csv,"{'question': 'what is the combined wins of the clubs in the top 3 positions?', 'answers': ['64']}"
wtq_train_05790,train_tables/wtq_train_05790.csv,"{'question': 'who was the only person to discuss the pre-existence of christ?', 'answers': ['John']}"
wtq_train_05791,train_tables/wtq_train_05791.csv,"{'question': 'who was the top winner in 2002 of the division 1 undergraduate?', 'answers': ['Princeton']}"
wtq_train_05792,train_tables/wtq_train_05792.csv,"{'question': 'what is the total number of awards dec has won?', 'answers': ['24']}"
wtq_train_05793,train_tables/wtq_train_05793.csv,"{'question': 'how many different mayors served between 1970 and 2010?', 'answers': ['3']}"
wtq_train_05794,train_tables/wtq_train_05794.csv,"{'question': 'how many riders scored at least 20 points?', 'answers': ['2']}"
wtq_train_05795,train_tables/wtq_train_05795.csv,"{'question': 'did automobili osca or david brown make the most laps?', 'answers': ['Automobili O.S.C.A.']}"
wtq_train_05796,train_tables/wtq_train_05796.csv,"{'question': ""how many crayons in crayola's crayons with glitter set do not include glitzy gold glitter?"", 'answers': ['10']}"
wtq_train_05797,train_tables/wtq_train_05797.csv,"{'question': 'how many nations earned no bronze medals?', 'answers': ['7']}"
wtq_train_05798,train_tables/wtq_train_05798.csv,"{'question': 'what is the total number of transmitters listed in the table?', 'answers': ['25']}"
wtq_train_05799,train_tables/wtq_train_05799.csv,"{'question': 'this title won the most awards', 'answers': ['Whitney']}"
wtq_train_05800,train_tables/wtq_train_05800.csv,"{'question': 'which political party has had the most elected mayors?', 'answers': ['Conservative Party']}"
wtq_train_05801,train_tables/wtq_train_05801.csv,"{'question': 'how many times did eastwood score?', 'answers': ['2']}"
wtq_train_05802,train_tables/wtq_train_05802.csv,"{'question': 'how many peaks in the dolomites are above 10,000 feet?', 'answers': ['18']}"
wtq_train_05803,train_tables/wtq_train_05803.csv,"{'question': 'which countries have the least amount of total medals?', 'answers': ['Hong Kong', 'India', 'Kazakhstan', 'Syria']}"
wtq_train_05804,train_tables/wtq_train_05804.csv,"{'question': ""what was the total number of points scored in this player's first two games of this season?"", 'answers': ['17']}"
wtq_train_05805,train_tables/wtq_train_05805.csv,"{'question': 'who is the first opposition in rank 27?', 'answers': ['Offaly']}"
wtq_train_05806,train_tables/wtq_train_05806.csv,"{'question': 'when was the first otafest held?', 'answers': ['1999']}"
wtq_train_05807,train_tables/wtq_train_05807.csv,"{'question': ""how many sides were there to the original building that housed sherman's carousel?"", 'answers': ['12']}"
wtq_train_05808,train_tables/wtq_train_05808.csv,"{'question': 'how many academy awards have been won posthumously?', 'answers': ['16']}"
wtq_train_05809,train_tables/wtq_train_05809.csv,"{'question': 'how many years was maurice lecoq a market gardener?', 'answers': ['23 years']}"
wtq_train_05810,train_tables/wtq_train_05810.csv,"{'question': ""how many routes were formed in the 1920's?"", 'answers': ['11']}"
wtq_train_05811,train_tables/wtq_train_05811.csv,"{'question': 'what persian unit is more than a league?', 'answers': [""mansion, one day's march on the Royal Road.""]}"
wtq_train_05812,train_tables/wtq_train_05812.csv,"{'question': 'how many consecutive years was the result 4th place?', 'answers': ['2']}"
wtq_train_05813,train_tables/wtq_train_05813.csv,"{'question': 'which party came in first with the number of votes?', 'answers': ['Australian Labor Party']}"
wtq_train_05814,train_tables/wtq_train_05814.csv,"{'question': 'what is the total number of administrative buildings on the campus of bw.', 'answers': ['13']}"
wtq_train_05815,train_tables/wtq_train_05815.csv,"{'question': 'what comes after 2.7 volts', 'answers': ['3500 V']}"
wtq_train_05816,train_tables/wtq_train_05816.csv,"{'question': 'what is the difference between the population of ovada and the population of serravalle scrivia?', 'answers': ['5467']}"
wtq_train_05817,train_tables/wtq_train_05817.csv,"{'question': 'which recored album is listed before february 1984?', 'answers': ['The Alarm (EP)']}"
wtq_train_05818,train_tables/wtq_train_05818.csv,"{'question': 'what is the first band number listed on this chart?', 'answers': ['5']}"
wtq_train_05819,train_tables/wtq_train_05819.csv,"{'question': 'only 402,026 kilometres were travelled in what service date?', 'answers': ['22 Feb 1954']}"
wtq_train_05820,train_tables/wtq_train_05820.csv,"{'question': 'which locomotive was built after 1915?', 'answers': ['No.774']}"
wtq_train_05821,train_tables/wtq_train_05821.csv,"{'question': 'ebessan and pero won in what year?', 'answers': ['2003']}"
wtq_train_05822,train_tables/wtq_train_05822.csv,"{'question': 'who many matches were won by at least 12?', 'answers': ['8']}"
wtq_train_05823,train_tables/wtq_train_05823.csv,"{'question': ""how many spanish runners total placed in the top 10 in the men's 3000 metres event at the 2002 european athletics indoor championships?"", 'answers': ['3']}"
wtq_train_05824,train_tables/wtq_train_05824.csv,"{'question': 'which dates had below 80,000 in attendance?', 'answers': ['September 3, 2005', 'September 24, 2005', 'October 1, 2005', 'November 26, 2005', 'January 2, 2006']}"
wtq_train_05825,train_tables/wtq_train_05825.csv,"{'question': 'which representative represented the most counties?', 'answers': ['Ogden Driskill']}"
wtq_train_05826,train_tables/wtq_train_05826.csv,"{'question': 'which african country had 8 silver medal wins, but no gold medals?', 'answers': ['Algeria']}"
wtq_train_05827,train_tables/wtq_train_05827.csv,"{'question': 'what was the least number of laps made?', 'answers': ['3']}"
wtq_train_05828,train_tables/wtq_train_05828.csv,"{'question': 'who had the the lowest single game attendance?', 'answers': ['Kokushikan University']}"
wtq_train_05829,train_tables/wtq_train_05829.csv,"{'question': 'what was the total combined score of the game on october 31?', 'answers': ['5']}"
wtq_train_05830,train_tables/wtq_train_05830.csv,"{'question': 'how many types of plug are europlug compatible?', 'answers': ['14']}"
wtq_train_05831,train_tables/wtq_train_05831.csv,"{'question': 'ed bauer was picked by the saints, what was his position?', 'answers': ['Guard']}"
wtq_train_05832,train_tables/wtq_train_05832.csv,"{'question': 'what is the number of names listed?', 'answers': ['12']}"
wtq_train_05833,train_tables/wtq_train_05833.csv,"{'question': 'what is the total number of publications?', 'answers': ['9']}"
wtq_train_05834,train_tables/wtq_train_05834.csv,"{'question': 'which was the only polling firm to show more than 50 percent in favor of same-sex marriage in 2006?', 'answers': ['Zogby International']}"
wtq_train_05835,train_tables/wtq_train_05835.csv,"{'question': 'how many times does the unites states appear in the nations column?', 'answers': ['3']}"
wtq_train_05836,train_tables/wtq_train_05836.csv,"{'question': 'which has the same wg as systems and software engineering- system life cycle processes?', 'answers': ['Systems and software engineering - Software life cycle processes']}"
wtq_train_05837,train_tables/wtq_train_05837.csv,"{'question': 'which coach held his position for the most years?', 'answers': ['Henry Schulte']}"
wtq_train_05838,train_tables/wtq_train_05838.csv,"{'question': 'does cbs serve at least 5 areas?', 'answers': ['yes']}"
wtq_train_05839,train_tables/wtq_train_05839.csv,"{'question': 'in what year were germans and slovaks the smallest two percentages?', 'answers': ['2002']}"
wtq_train_05840,train_tables/wtq_train_05840.csv,"{'question': 'the number of singles by del the funky homosapien released before the year 2000', 'answers': ['6']}"
wtq_train_05841,train_tables/wtq_train_05841.csv,"{'question': 'has the dominican republic won more or less medals than china?', 'answers': ['less']}"
wtq_train_05842,train_tables/wtq_train_05842.csv,"{'question': 'what was the next single after house party?', 'answers': ['""Wild Boy"" (Remix)[27] (MGK featuring Steve-O, 2 Chainz, Meek Mill, Mystikal, French Montana and Yo Gotti)']}"
wtq_train_05843,train_tables/wtq_train_05843.csv,"{'question': 'how many losing candidates get at least 98,000 votes?', 'answers': ['5']}"
wtq_train_05844,train_tables/wtq_train_05844.csv,"{'question': 'who is the only player who is not a fly-half?', 'answers': ['Mirco Bergamasco']}"
wtq_train_05845,train_tables/wtq_train_05845.csv,"{'question': 'how many laps did juan pablo montoya complete in the 2005 belgian grand prix?', 'answers': ['40']}"
wtq_train_05846,train_tables/wtq_train_05846.csv,"{'question': 'which is the other nation with the second highest sliver medal', 'answers': ['Netherlands']}"
wtq_train_05847,train_tables/wtq_train_05847.csv,"{'question': 'which country had the most athletes?', 'answers': ['Spain']}"
wtq_train_05848,train_tables/wtq_train_05848.csv,"{'question': 'how many times has he been either a producer or director?', 'answers': ['10']}"
wtq_train_05849,train_tables/wtq_train_05849.csv,"{'question': 'what material has a dispersion of .018nm?', 'answers': ['White Sapphire']}"
wtq_train_05850,train_tables/wtq_train_05850.csv,"{'question': 'which diocese has a larger area, ondjiva or dundo?', 'answers': ['Dundo']}"
wtq_train_05851,train_tables/wtq_train_05851.csv,"{'question': 'how many more consoles can bionicle heroes be played on than bionicle: the game?', 'answers': ['2']}"
wtq_train_05852,train_tables/wtq_train_05852.csv,"{'question': 'what country ranks before china?', 'answers': ['Uzbekistan']}"
wtq_train_05853,train_tables/wtq_train_05853.csv,"{'question': 'which is longer the carolina or kentucky race?', 'answers': ['Carolina']}"
wtq_train_05854,train_tables/wtq_train_05854.csv,"{'question': 'how many of the competitions that took place were based in a venue in the united states?', 'answers': ['2']}"
wtq_train_05855,train_tables/wtq_train_05855.csv,"{'question': 'what is the number of legal districts in almeria province?', 'answers': ['8']}"
wtq_train_05856,train_tables/wtq_train_05856.csv,"{'question': 'what is the total number of races won by all teams combined?', 'answers': ['15']}"
wtq_train_05857,train_tables/wtq_train_05857.csv,"{'question': 'how many french winners are listed?', 'answers': ['7']}"
wtq_train_05858,train_tables/wtq_train_05858.csv,"{'question': 'what is the last tallest building in canada to have the word court in its building name?', 'answers': ['Commerce Court West']}"
wtq_train_05859,train_tables/wtq_train_05859.csv,"{'question': ""other then edi ann who else sang a song who's title had love in it?"", 'answers': ['Izabela Kopeć']}"
wtq_train_05860,train_tables/wtq_train_05860.csv,"{'question': 'which party had only one leader and only a three year office term?', 'answers': ['Independent']}"
wtq_train_05861,train_tables/wtq_train_05861.csv,"{'question': 'what is the total number of states listed on the chart?', 'answers': ['22']}"
wtq_train_05862,train_tables/wtq_train_05862.csv,"{'question': 'of the buildings, which is only 48 meters tall?', 'answers': ['Krishna Tower']}"
wtq_train_05863,train_tables/wtq_train_05863.csv,"{'question': 'in the 1975 stanley cup playoffs, which team scored the most in a single series against the buffalo sabres?', 'answers': ['Montreal Canadiens']}"
wtq_train_05864,train_tables/wtq_train_05864.csv,"{'question': 'what entrant is listed after ecurie excelsior?', 'answers': ['John Dalton']}"
wtq_train_05865,train_tables/wtq_train_05865.csv,"{'question': 'what was the first single to be released?', 'answers': [""Swing Mr. Charlie / Stomping at the Savoy (w. Bob Crosby's Orchestra)""]}"
wtq_train_05866,train_tables/wtq_train_05866.csv,"{'question': 'who has been elected more often, shri tej bhadur or shri anish ahemd khan?', 'answers': ['Shri Tej Bhahdur']}"
wtq_train_05867,train_tables/wtq_train_05867.csv,"{'question': 'how many players play either mf or df?', 'answers': ['12']}"
wtq_train_05868,train_tables/wtq_train_05868.csv,"{'question': 'how many people live in micoud?', 'answers': ['16,284']}"
wtq_train_05869,train_tables/wtq_train_05869.csv,"{'question': 'how many total wins did the team have in 1948', 'answers': ['8']}"
wtq_train_05870,train_tables/wtq_train_05870.csv,"{'question': 'what circuit is after symmons plains raceway?', 'answers': ['Winton Motor Raceway']}"
wtq_train_05871,train_tables/wtq_train_05871.csv,"{'question': 'when ranking the counties from first to last in terms of median family income, the first would be...?', 'answers': ['Jefferson']}"
wtq_train_05872,train_tables/wtq_train_05872.csv,"{'question': 'which year had the most domestic passengers?', 'answers': ['2012']}"
wtq_train_05873,train_tables/wtq_train_05873.csv,"{'question': 'who was the last head of the medici?', 'answers': [""Cardinal Ippolito de' Medici""]}"
wtq_train_05874,train_tables/wtq_train_05874.csv,"{'question': 'what is the name of the only brand which targets the osteomuscular therapeutic area?', 'answers': ['Airtal and others']}"
wtq_train_05875,train_tables/wtq_train_05875.csv,"{'question': 'was the result of the game on the 2nd the same as the game on the 23rd?', 'answers': ['no']}"
wtq_train_05876,train_tables/wtq_train_05876.csv,"{'question': 'which three teams have been playing for the most seasons?', 'answers': ['Basket Rimini Crabs', 'Aurora Basket Jesi', 'Andrea Costa Imola']}"
wtq_train_05877,train_tables/wtq_train_05877.csv,"{'question': ""what is the differece in years from date to designated to for grey nuns' hospital?"", 'answers': ['208']}"
wtq_train_05878,train_tables/wtq_train_05878.csv,"{'question': 'who was the last person to complete the 250cc valencian community motorcycle grand prix?', 'answers': ['Jarno Janssen']}"
wtq_train_05879,train_tables/wtq_train_05879.csv,"{'question': 'what is the most consecutive wins in this 1996 season?', 'answers': ['4']}"
wtq_train_05880,train_tables/wtq_train_05880.csv,"{'question': 'what is the first year entered service year?', 'answers': ['1983']}"
wtq_train_05881,train_tables/wtq_train_05881.csv,"{'question': 'what is the total number of rows in the first column with something in it?', 'answers': ['10']}"
wtq_train_05882,train_tables/wtq_train_05882.csv,"{'question': 'what color is next to blue?', 'answers': ['white']}"
wtq_train_05883,train_tables/wtq_train_05883.csv,"{'question': 'how many years later was the sibir in service after the lenin?', 'answers': ['18']}"
wtq_train_05884,train_tables/wtq_train_05884.csv,"{'question': 'which season had the smallest audience?', 'answers': ['12']}"
wtq_train_05885,train_tables/wtq_train_05885.csv,"{'question': 'how many competitors were from the united states?', 'answers': ['2']}"
wtq_train_05886,train_tables/wtq_train_05886.csv,"{'question': 'which organization has more television channels in nambour, queensland, nine network or australian broadcasting commission?', 'answers': ['Australian Broadcasting Corporation']}"
wtq_train_05887,train_tables/wtq_train_05887.csv,"{'question': 'which senior advisor is after pete rouse?', 'answers': ['David Axelrod']}"
wtq_train_05888,train_tables/wtq_train_05888.csv,"{'question': 'how many employees does mundelein high school have?', 'answers': ['211']}"
wtq_train_05889,train_tables/wtq_train_05889.csv,"{'question': 'which district is listed last on this chart?', 'answers': [""North Carolina's 3rd""]}"
wtq_train_05890,train_tables/wtq_train_05890.csv,"{'question': 'how many paralymics had at most 9 medals?', 'answers': ['3']}"
wtq_train_05891,train_tables/wtq_train_05891.csv,"{'question': 'how many places list no zip code in either the lower or upper zip code?', 'answers': ['18']}"
wtq_train_05892,train_tables/wtq_train_05892.csv,"{'question': 'how many songs made it into the top 10 us charts?', 'answers': ['2']}"
wtq_train_05893,train_tables/wtq_train_05893.csv,"{'question': 'who did the astros play after the reds?', 'answers': ['Braves']}"
wtq_train_05894,train_tables/wtq_train_05894.csv,"{'question': 'how many cyclists total had dnf withdrawals?', 'answers': ['19']}"
wtq_train_05895,train_tables/wtq_train_05895.csv,"{'question': 'how many acts had no albums released under bad boy?', 'answers': ['5']}"
wtq_train_05896,train_tables/wtq_train_05896.csv,"{'question': 'which mayor of airan also held the position of first secretary for the minister of finance?', 'answers': ['Jules Alfred Le Tourneur du Coudray']}"
wtq_train_05897,train_tables/wtq_train_05897.csv,"{'question': 'who was the previous winner to the 1997 winner?', 'answers': ['Boston Harbor']}"
wtq_train_05898,train_tables/wtq_train_05898.csv,"{'question': 'who won the next round after mats linden won the first round at mantorp park?', 'answers': ['Fredrik Ekblom']}"
wtq_train_05899,train_tables/wtq_train_05899.csv,"{'question': 'who, of the years on this list, was the first team to win?', 'answers': ['Ironi Ashkelon']}"
wtq_train_05900,train_tables/wtq_train_05900.csv,"{'question': 'who was the first person of the race to break the nine minute mark?', 'answers': ['Thomas Chorny']}"
wtq_train_05901,train_tables/wtq_train_05901.csv,"{'question': 'what is listed first in the pinyin column?', 'answers': ['Mǎ Níngér']}"
wtq_train_05902,train_tables/wtq_train_05902.csv,"{'question': 'in what year did jon stewart have the highest number of roles?', 'answers': ['1997']}"
wtq_train_05903,train_tables/wtq_train_05903.csv,"{'question': 'what was the difference in score in week 7?', 'answers': ['17']}"
